GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
37015,2010,Bertie County,North Carolina,21282.0,15.48,2266.0,27.11,564.0,31194.0,80700.0,34.2,34.74,62.27,1.25,0.41,0.48,0.0,0.81,0.03,87.0,46.0,2.03,3.84,0,0,0
37015,2011,Bertie County,North Carolina,20518.0,14.11,2304.0,26.47,619.0,30027.0,78400.0,33.8,34.8,61.9,1.67,0.56,0.45,0.01,0.61,0.0,94.0,51.0,2.21,4.08,0,0,0
37015,2012,Bertie County,North Carolina,20518.0,14.11,2342.0,26.47,619.0,30027.0,78400.0,33.8,34.8,61.9,1.67,0.56,0.45,0.01,0.61,0.0,121.0,74.0,3.16,5.17,0,0,0
37015,2013,Bertie County,North Carolina,20518.0,14.11,2380.0,26.47,619.0,30027.0,78400.0,33.8,34.8,61.9,1.67,0.56,0.45,0.01,0.61,0.0,165.0,76.0,3.19,6.93,0,0,0
37015,2014,Bertie County,North Carolina,20518.0,14.11,2417.0,26.47,619.0,30027.0,78400.0,33.8,34.8,61.9,1.67,0.56,0.45,0.01,0.61,0.0,110.0,61.0,2.52,4.55,0,0,0
37015,2015,Bertie County,North Carolina,20518.0,14.11,2455.0,26.47,619.0,30027.0,78400.0,33.8,34.8,61.9,1.67,0.56,0.45,0.01,0.61,0.0,132.0,66.0,2.69,5.38,0,0,0
37015,2016,Bertie County,North Carolina,20518.0,14.11,2493.0,26.47,619.0,30027.0,78400.0,33.8,34.8,61.9,1.67,0.56,0.45,0.01,0.61,0.0,162.0,96.0,3.85,6.5,0,0,0
37017,2000,Bladen County,North Carolina,32278.0,20.98,2861.0,22.18,350.0,26877.0,65200.0,23.5,55.87,37.7,3.71,1.91,0.08,0.03,0.59,0.1,,,,,0,0,0
37017,2001,Bladen County,North Carolina,32278.0,20.98,2974.0,22.18,350.0,26877.0,65200.0,23.5,55.87,37.7,3.71,1.91,0.08,0.03,0.59,0.1,68.0,1.0,0.03,2.29,1,0,0
37017,2002,Bladen County,North Carolina,32278.0,20.98,3087.0,22.18,350.0,26877.0,65200.0,23.5,55.87,37.7,3.71,1.91,0.08,0.03,0.59,0.1,135.0,8.0,0.26,4.37,0,0,0
37017,2003,Bladen County,North Carolina,32278.0,20.98,3200.0,22.18,350.0,26877.0,65200.0,23.5,55.87,37.7,3.71,1.91,0.08,0.03,0.59,0.1,208.0,14.0,0.44,6.5,0,0,0
37017,2004,Bladen County,North Carolina,32278.0,20.98,3313.0,22.18,350.0,26877.0,65200.0,23.5,55.87,37.7,3.71,1.91,0.08,0.03,0.59,0.1,194.0,23.0,0.69,5.86,0,0,0
37017,2005,Bladen County,North Carolina,32412.0,18.74,3426.0,31.17,548.0,30823.0,73100.0,31.8,55.39,34.67,5.95,2.31,0.12,0.0,1.57,0.0,180.0,13.0,0.38,5.25,0,0,0
37017,2006,Bladen County,North Carolina,32412.0,18.74,3538.0,31.17,548.0,30823.0,73100.0,31.8,55.39,34.67,5.95,2.31,0.12,0.0,1.57,0.0,243.0,65.0,1.84,6.87,0,0,0
37017,2007,Bladen County,North Carolina,32412.0,18.74,3651.0,31.17,548.0,30823.0,73100.0,31.8,55.39,34.67,5.95,2.31,0.12,0.0,1.57,0.0,288.0,144.0,3.94,7.89,0,0,0
37017,2008,Bladen County,North Carolina,32412.0,18.74,3764.0,31.17,548.0,30823.0,73100.0,31.8,55.39,34.67,5.95,2.31,0.12,0.0,1.57,0.0,258.0,139.0,3.69,6.85,0,0,0
37017,2009,Bladen County,North Carolina,32412.0,18.74,3877.0,31.17,548.0,30823.0,73100.0,31.8,55.39,34.67,5.95,2.31,0.12,0.0,1.57,0.0,195.0,122.0,3.15,5.03,0,0,0
37017,2010,Bladen County,North Carolina,35190.0,19.93,3990.0,27.65,593.0,30031.0,80800.0,32.6,54.68,34.67,7.11,2.02,0.19,0.01,1.22,0.08,218.0,123.0,3.08,5.46,0,0,0
37017,2011,Bladen County,North Carolina,34720.0,22.78,4077.0,32.71,629.0,30096.0,85000.0,35.2,54.34,34.72,7.55,2.13,0.04,0.0,0.83,0.38,204.0,111.0,2.72,5.0,0,0,0
37017,2012,Bladen County,North Carolina,34720.0,22.78,4165.0,32.71,629.0,30096.0,85000.0,35.2,54.34,34.72,7.55,2.13,0.04,0.0,0.83,0.38,263.0,90.0,2.16,6.32,0,0,0
37017,2013,Bladen County,North Carolina,34720.0,22.78,4252.0,32.71,629.0,30096.0,85000.0,35.2,54.34,34.72,7.55,2.13,0.04,0.0,0.83,0.38,256.0,101.0,2.38,6.02,0,0,0
37017,2014,Bladen County,North Carolina,34720.0,22.78,4339.0,32.71,629.0,30096.0,85000.0,35.2,54.34,34.72,7.55,2.13,0.04,0.0,0.83,0.38,277.0,128.0,2.95,6.38,0,0,0
37017,2015,Bladen County,North Carolina,34720.0,22.78,4427.0,32.71,629.0,30096.0,85000.0,35.2,54.34,34.72,7.55,2.13,0.04,0.0,0.83,0.38,261.0,153.0,3.46,5.9,0,0,0
37017,2016,Bladen County,North Carolina,34720.0,22.78,4514.0,32.71,629.0,30096.0,85000.0,35.2,54.34,34.72,7.55,2.13,0.04,0.0,0.83,0.38,245.0,147.0,3.26,5.43,0,0,0
37019,2000,Brunswick County,North Carolina,73143.0,12.58,5425.0,17.82,535.0,35888.0,127400.0,26.7,81.15,14.3,2.68,0.65,0.26,0.02,0.85,0.09,,,,,0,0,0
37019,2001,Brunswick County,North Carolina,73143.0,12.58,5940.0,17.82,535.0,35888.0,127400.0,26.7,81.15,14.3,2.68,0.65,0.26,0.02,0.85,0.09,248.0,0.0,0.0,4.17,1,0,0
37019,2002,Brunswick County,North Carolina,73143.0,12.58,6456.0,17.82,535.0,35888.0,127400.0,26.7,81.15,14.3,2.68,0.65,0.26,0.02,0.85,0.09,633.0,83.0,1.29,9.81,0,0,0
37019,2003,Brunswick County,North Carolina,73143.0,12.58,6971.0,17.82,535.0,35888.0,127400.0,26.7,81.15,14.3,2.68,0.65,0.26,0.02,0.85,0.09,632.0,128.0,1.84,9.07,0,0,0
37019,2004,Brunswick County,North Carolina,73143.0,12.58,7486.0,17.82,535.0,35888.0,127400.0,26.7,81.15,14.3,2.68,0.65,0.26,0.02,0.85,0.09,,,,,0,0,0
37019,2005,Brunswick County,North Carolina,98712.0,8.9,8001.0,23.71,757.0,44321.0,183300.0,29.3,82.28,9.19,3.74,1.25,0.42,0.0,3.05,0.07,,,,,0,0,0
37019,2006,Brunswick County,North Carolina,98712.0,8.9,8517.0,23.71,757.0,44321.0,183300.0,29.3,82.28,9.19,3.74,1.25,0.42,0.0,3.05,0.07,,,,,0,0,0
37019,2007,Brunswick County,North Carolina,98712.0,8.9,9032.0,23.71,757.0,44321.0,183300.0,29.3,82.28,9.19,3.74,1.25,0.42,0.0,3.05,0.07,523.0,468.0,5.18,5.79,1,0,0
37019,2008,Brunswick County,North Carolina,98712.0,8.9,9547.0,23.71,757.0,44321.0,183300.0,29.3,82.28,9.19,3.74,1.25,0.42,0.0,3.05,0.07,677.0,447.0,4.68,7.09,1,0,0
37019,2009,Brunswick County,North Carolina,98712.0,8.9,10063.0,23.71,757.0,44321.0,183300.0,29.3,82.28,9.19,3.74,1.25,0.42,0.0,3.05,0.07,725.0,393.0,3.91,7.2,0,0,0
37019,2010,Brunswick County,North Carolina,107431.0,11.91,10578.0,22.85,828.0,46490.0,187000.0,33.1,80.81,11.28,5.17,0.61,0.52,0.03,1.46,0.12,762.0,287.0,2.71,7.2,0,0,0
37019,2011,Brunswick County,North Carolina,115926.0,12.31,11039.0,23.93,846.0,46859.0,182500.0,33.9,81.2,10.58,4.85,0.26,0.63,0.43,1.97,0.08,678.0,271.0,2.45,6.14,0,0,0
37019,2012,Brunswick County,North Carolina,115926.0,12.31,11500.0,23.93,846.0,46859.0,182500.0,33.9,81.2,10.58,4.85,0.26,0.63,0.43,1.97,0.08,633.0,103.0,0.9,5.5,0,0,0
37019,2013,Brunswick County,North Carolina,115926.0,12.31,11961.0,23.93,846.0,46859.0,182500.0,33.9,81.2,10.58,4.85,0.26,0.63,0.43,1.97,0.08,694.0,147.0,1.23,5.8,0,0,0
37019,2014,Brunswick County,North Carolina,115926.0,12.31,12421.0,23.93,846.0,46859.0,182500.0,33.9,81.2,10.58,4.85,0.26,0.63,0.43,1.97,0.08,616.0,316.0,2.54,4.96,0,0,0
37019,2015,Brunswick County,North Carolina,115926.0,12.31,12882.0,23.93,846.0,46859.0,182500.0,33.9,81.2,10.58,4.85,0.26,0.63,0.43,1.97,0.08,600.0,186.0,1.44,4.66,0,0,0
37019,2016,Brunswick County,North Carolina,115926.0,12.31,13343.0,23.93,846.0,46859.0,182500.0,33.9,81.2,10.58,4.85,0.26,0.63,0.43,1.97,0.08,531.0,294.0,2.2,3.98,0,0,0
37021,2000,Buncombe County,North Carolina,206330.0,11.44,25482.0,29.71,551.0,36666.0,119600.0,25.6,87.59,7.42,2.78,0.36,0.66,0.04,1.05,0.11,1048.0,932.0,3.66,4.11,1,0,0
37021,2001,Buncombe County,North Carolina,206330.0,11.44,26377.0,29.71,551.0,36666.0,119600.0,25.6,87.59,7.42,2.78,0.36,0.66,0.04,1.05,0.11,1843.0,679.0,2.57,6.99,1,0,0
37021,2002,Buncombe County,North Carolina,206330.0,11.44,27271.0,29.71,551.0,36666.0,119600.0,25.6,87.59,7.42,2.78,0.36,0.66,0.04,1.05,0.11,3011.0,592.0,2.17,11.04,0,0,0
37021,2003,Buncombe County,North Carolina,206330.0,11.44,28166.0,29.71,551.0,36666.0,119600.0,25.6,87.59,7.42,2.78,0.36,0.66,0.04,1.05,0.11,3219.0,472.0,1.68,11.43,0,0,0
37021,2004,Buncombe County,North Carolina,206330.0,11.44,29061.0,29.71,551.0,36666.0,119600.0,25.6,87.59,7.42,2.78,0.36,0.66,0.04,1.05,0.11,2786.0,729.0,2.51,9.59,0,0,0
37021,2005,Buncombe County,North Carolina,225869.0,8.93,29956.0,32.06,711.0,43750.0,179700.0,28.4,86.02,6.9,4.22,0.28,0.96,0.06,1.51,0.05,2753.0,699.0,2.33,9.19,0,0,0
37021,2006,Buncombe County,North Carolina,225869.0,8.93,30851.0,32.06,711.0,43750.0,179700.0,28.4,86.02,6.9,4.22,0.28,0.96,0.06,1.51,0.05,2728.0,608.0,1.97,8.84,0,0,0
37021,2007,Buncombe County,North Carolina,225869.0,8.93,31746.0,32.06,711.0,43750.0,179700.0,28.4,86.02,6.9,4.22,0.28,0.96,0.06,1.51,0.05,2920.0,612.0,1.93,9.2,0,0,0
37021,2008,Buncombe County,North Carolina,225869.0,8.93,32641.0,32.06,711.0,43750.0,179700.0,28.4,86.02,6.9,4.22,0.28,0.96,0.06,1.51,0.05,2717.0,1175.0,3.6,8.32,0,0,0
37021,2009,Buncombe County,North Carolina,225869.0,8.93,33536.0,32.06,711.0,43750.0,179700.0,28.4,86.02,6.9,4.22,0.28,0.96,0.06,1.51,0.05,2292.0,1003.0,2.99,6.83,0,0,0
37021,2010,Buncombe County,North Carolina,238318.0,11.68,34431.0,34.29,784.0,44206.0,191500.0,30.4,84.44,6.29,5.98,0.33,1.0,0.11,1.71,0.14,2312.0,1057.0,3.07,6.71,0,0,0
37021,2011,Buncombe County,North Carolina,247336.0,10.99,35412.0,36.55,829.0,45167.0,192400.0,30.8,83.85,6.19,6.36,0.38,1.07,0.02,2.06,0.08,2476.0,1117.0,3.15,6.99,0,0,0
37021,2012,Buncombe County,North Carolina,247336.0,10.99,36392.0,36.55,829.0,45167.0,192400.0,30.8,83.85,6.19,6.36,0.38,1.07,0.02,2.06,0.08,2295.0,968.0,2.66,6.31,1,0,0
37021,2013,Buncombe County,North Carolina,247336.0,10.99,37373.0,36.55,829.0,45167.0,192400.0,30.8,83.85,6.19,6.36,0.38,1.07,0.02,2.06,0.08,2306.0,934.0,2.5,6.17,0,0,0
37021,2014,Buncombe County,North Carolina,247336.0,10.99,38354.0,36.55,829.0,45167.0,192400.0,30.8,83.85,6.19,6.36,0.38,1.07,0.02,2.06,0.08,1993.0,844.0,2.2,5.2,1,0,0
37021,2015,Buncombe County,North Carolina,247336.0,10.99,39334.0,36.55,829.0,45167.0,192400.0,30.8,83.85,6.19,6.36,0.38,1.07,0.02,2.06,0.08,1733.0,681.0,1.73,4.41,0,0,0
37021,2016,Buncombe County,North Carolina,247336.0,10.99,40315.0,36.55,829.0,45167.0,192400.0,30.8,83.85,6.19,6.36,0.38,1.07,0.02,2.06,0.08,2071.0,964.0,2.39,5.14,0,0,0
37023,2000,Burke County,North Carolina,89148.0,10.68,8938.0,25.89,450.0,35629.0,85900.0,21.3,84.95,6.68,3.57,0.24,3.47,0.09,0.91,0.1,455.0,414.0,4.63,5.09,1,0,0
37023,2001,Burke County,North Carolina,89148.0,10.68,9037.0,25.89,450.0,35629.0,85900.0,21.3,84.95,6.68,3.57,0.24,3.47,0.09,0.91,0.1,599.0,305.0,3.37,6.63,1,0,0
37023,2002,Burke County,North Carolina,89148.0,10.68,9137.0,25.89,450.0,35629.0,85900.0,21.3,84.95,6.68,3.57,0.24,3.47,0.09,0.91,0.1,995.0,253.0,2.77,10.89,0,0,0
37023,2003,Burke County,North Carolina,89148.0,10.68,9236.0,25.89,450.0,35629.0,85900.0,21.3,84.95,6.68,3.57,0.24,3.47,0.09,0.91,0.1,867.0,183.0,1.98,9.39,0,0,0
37023,2004,Burke County,North Carolina,89148.0,10.68,9336.0,25.89,450.0,35629.0,85900.0,21.3,84.95,6.68,3.57,0.24,3.47,0.09,0.91,0.1,756.0,252.0,2.7,8.1,0,0,0
37023,2005,Burke County,North Carolina,88987.0,12.35,9435.0,26.13,552.0,36061.0,103900.0,29.4,83.3,6.46,5.11,0.35,3.52,0.01,1.12,0.13,627.0,240.0,2.54,6.65,0,0,0
37023,2006,Burke County,North Carolina,88987.0,12.35,9534.0,26.13,552.0,36061.0,103900.0,29.4,83.3,6.46,5.11,0.35,3.52,0.01,1.12,0.13,652.0,300.0,3.15,6.84,0,0,0
37023,2007,Burke County,North Carolina,88987.0,12.35,9634.0,26.13,552.0,36061.0,103900.0,29.4,83.3,6.46,5.11,0.35,3.52,0.01,1.12,0.13,496.0,258.0,2.68,5.15,1,0,0
37023,2008,Burke County,North Carolina,88987.0,12.35,9733.0,26.13,552.0,36061.0,103900.0,29.4,83.3,6.46,5.11,0.35,3.52,0.01,1.12,0.13,482.0,226.0,2.32,4.95,1,0,0
37023,2009,Burke County,North Carolina,88987.0,12.35,9833.0,26.13,552.0,36061.0,103900.0,29.4,83.3,6.46,5.11,0.35,3.52,0.01,1.12,0.13,447.0,294.0,2.99,4.55,1,0,0
37023,2010,Burke County,North Carolina,90912.0,13.68,9932.0,27.74,601.0,38062.0,110800.0,29.4,83.02,6.55,5.1,0.23,3.48,0.18,1.36,0.1,410.0,244.0,2.46,4.13,1,0,0
37023,2011,Burke County,North Carolina,89548.0,14.75,10091.0,28.71,609.0,39360.0,113100.0,29.3,82.27,5.88,5.78,0.44,3.61,0.0,1.79,0.23,498.0,335.0,3.32,4.94,0,0,0
37023,2012,Burke County,North Carolina,89548.0,14.75,10250.0,28.71,609.0,39360.0,113100.0,29.3,82.27,5.88,5.78,0.44,3.61,0.0,1.79,0.23,517.0,357.0,3.48,5.04,0,0,0
37023,2013,Burke County,North Carolina,89548.0,14.75,10410.0,28.71,609.0,39360.0,113100.0,29.3,82.27,5.88,5.78,0.44,3.61,0.0,1.79,0.23,509.0,288.0,2.77,4.89,0,0,0
37023,2014,Burke County,North Carolina,89548.0,14.75,10569.0,28.71,609.0,39360.0,113100.0,29.3,82.27,5.88,5.78,0.44,3.61,0.0,1.79,0.23,529.0,366.0,3.46,5.01,0,0,0
37023,2015,Burke County,North Carolina,89548.0,14.75,10728.0,28.71,609.0,39360.0,113100.0,29.3,82.27,5.88,5.78,0.44,3.61,0.0,1.79,0.23,562.0,338.0,3.15,5.24,0,0,0
37023,2016,Burke County,North Carolina,89548.0,14.75,10887.0,28.71,609.0,39360.0,113100.0,29.3,82.27,5.88,5.78,0.44,3.61,0.0,1.79,0.23,587.0,437.0,4.01,5.39,0,0,0
37025,2000,Cabarrus County,North Carolina,131063.0,7.06,12521.0,25.29,566.0,46140.0,118200.0,22.2,80.9,12.04,5.05,0.29,0.89,0.02,0.72,0.09,1292.0,1210.0,9.66,10.32,1,0,0
37025,2001,Cabarrus County,North Carolina,131063.0,7.06,12997.0,25.29,566.0,46140.0,118200.0,22.2,80.9,12.04,5.05,0.29,0.89,0.02,0.72,0.09,1645.0,736.0,5.66,12.66,1,0,0
37025,2002,Cabarrus County,North Carolina,131063.0,7.06,13474.0,25.29,566.0,46140.0,118200.0,22.2,80.9,12.04,5.05,0.29,0.89,0.02,0.72,0.09,3087.0,482.0,3.58,22.91,0,0,0
37025,2003,Cabarrus County,North Carolina,131063.0,7.06,13950.0,25.29,566.0,46140.0,118200.0,22.2,80.9,12.04,5.05,0.29,0.89,0.02,0.72,0.09,2687.0,373.0,2.67,19.26,0,0,0
37025,2004,Cabarrus County,North Carolina,131063.0,7.06,14427.0,25.29,566.0,46140.0,118200.0,22.2,80.9,12.04,5.05,0.29,0.89,0.02,0.72,0.09,2623.0,769.0,5.33,18.18,0,0,0
37025,2005,Cabarrus County,North Carolina,161473.0,8.09,14903.0,26.44,727.0,54274.0,155900.0,26.9,74.17,13.98,8.45,0.24,1.37,0.1,1.36,0.32,2292.0,535.0,3.59,15.38,0,0,0
37025,2006,Cabarrus County,North Carolina,161473.0,8.09,15379.0,26.44,727.0,54274.0,155900.0,26.9,74.17,13.98,8.45,0.24,1.37,0.1,1.36,0.32,2125.0,639.0,4.15,13.82,0,0,0
37025,2007,Cabarrus County,North Carolina,161473.0,8.09,15856.0,26.44,727.0,54274.0,155900.0,26.9,74.17,13.98,8.45,0.24,1.37,0.1,1.36,0.32,2183.0,391.0,2.47,13.77,0,0,0
37025,2008,Cabarrus County,North Carolina,161473.0,8.09,16332.0,26.44,727.0,54274.0,155900.0,26.9,74.17,13.98,8.45,0.24,1.37,0.1,1.36,0.32,2667.0,622.0,3.81,16.33,0,0,0
37025,2009,Cabarrus County,North Carolina,161473.0,8.09,16809.0,26.44,727.0,54274.0,155900.0,26.9,74.17,13.98,8.45,0.24,1.37,0.1,1.36,0.32,2682.0,586.0,3.49,15.96,0,0,0
37025,2010,Cabarrus County,North Carolina,178011.0,9.24,17285.0,26.32,784.0,54341.0,168600.0,29.3,71.64,14.98,9.42,0.28,1.94,0.03,1.55,0.16,2569.0,592.0,3.42,14.86,0,0,0
37025,2011,Cabarrus County,North Carolina,188375.0,9.38,17836.0,29.0,823.0,54720.0,167100.0,28.2,69.63,16.13,9.78,0.24,2.5,0.01,1.56,0.15,2871.0,724.0,4.06,16.1,0,0,0
37025,2012,Cabarrus County,North Carolina,188375.0,9.38,18388.0,29.0,823.0,54720.0,167100.0,28.2,69.63,16.13,9.78,0.24,2.5,0.01,1.56,0.15,2567.0,653.0,3.55,13.96,0,0,0
37025,2013,Cabarrus County,North Carolina,188375.0,9.38,18939.0,29.0,823.0,54720.0,167100.0,28.2,69.63,16.13,9.78,0.24,2.5,0.01,1.56,0.15,3030.0,672.0,3.55,16.0,0,0,0
37025,2014,Cabarrus County,North Carolina,188375.0,9.38,19490.0,29.0,823.0,54720.0,167100.0,28.2,69.63,16.13,9.78,0.24,2.5,0.01,1.56,0.15,3067.0,1230.0,6.31,15.74,0,0,0
37025,2015,Cabarrus County,North Carolina,188375.0,9.38,20042.0,29.0,823.0,54720.0,167100.0,28.2,69.63,16.13,9.78,0.24,2.5,0.01,1.56,0.15,3047.0,892.0,4.45,15.2,0,0,0
37025,2016,Cabarrus County,North Carolina,188375.0,9.38,20593.0,29.0,823.0,54720.0,167100.0,28.2,69.63,16.13,9.78,0.24,2.5,0.01,1.56,0.15,2941.0,1287.0,6.25,14.28,0,0,0
37027,2000,Caldwell County,North Carolina,77415.0,10.71,7715.0,25.07,446.0,35739.0,86700.0,21.6,90.82,5.43,2.49,0.19,0.39,0.02,0.59,0.08,352.0,342.0,4.43,4.56,1,0,0
37027,2001,Caldwell County,North Carolina,77415.0,10.71,7877.0,25.07,446.0,35739.0,86700.0,21.6,90.82,5.43,2.49,0.19,0.39,0.02,0.59,0.08,435.0,255.0,3.24,5.52,1,0,0
37027,2002,Caldwell County,North Carolina,77415.0,10.71,8040.0,25.07,446.0,35739.0,86700.0,21.6,90.82,5.43,2.49,0.19,0.39,0.02,0.59,0.08,830.0,210.0,2.61,10.32,0,0,0
37027,2003,Caldwell County,North Carolina,77415.0,10.71,8202.0,25.07,446.0,35739.0,86700.0,21.6,90.82,5.43,2.49,0.19,0.39,0.02,0.59,0.08,901.0,196.0,2.39,10.98,0,0,0
37027,2004,Caldwell County,North Carolina,77415.0,10.71,8365.0,25.07,446.0,35739.0,86700.0,21.6,90.82,5.43,2.49,0.19,0.39,0.02,0.59,0.08,766.0,303.0,3.62,9.16,0,0,0
37027,2005,Caldwell County,North Carolina,79382.0,12.06,8527.0,24.9,564.0,37308.0,106400.0,28.5,89.1,4.89,3.96,0.25,0.59,0.06,1.03,0.12,714.0,224.0,2.63,8.37,0,0,0
37027,2006,Caldwell County,North Carolina,79382.0,12.06,8689.0,24.9,564.0,37308.0,106400.0,28.5,89.1,4.89,3.96,0.25,0.59,0.06,1.03,0.12,840.0,318.0,3.66,9.67,0,0,0
37027,2007,Caldwell County,North Carolina,79382.0,12.06,8852.0,24.9,564.0,37308.0,106400.0,28.5,89.1,4.89,3.96,0.25,0.59,0.06,1.03,0.12,846.0,436.0,4.93,9.56,0,0,0
37027,2008,Caldwell County,North Carolina,79382.0,12.06,9014.0,24.9,564.0,37308.0,106400.0,28.5,89.1,4.89,3.96,0.25,0.59,0.06,1.03,0.12,788.0,536.0,5.95,8.74,0,0,0
37027,2009,Caldwell County,North Carolina,79382.0,12.06,9177.0,24.9,564.0,37308.0,106400.0,28.5,89.1,4.89,3.96,0.25,0.59,0.06,1.03,0.12,681.0,440.0,4.79,7.42,0,0,0
37027,2010,Caldwell County,North Carolina,83029.0,13.91,9339.0,27.97,600.0,36108.0,107100.0,33.5,88.6,4.85,4.57,0.19,0.51,0.02,1.18,0.08,647.0,434.0,4.65,6.93,0,0,0
37027,2011,Caldwell County,North Carolina,81758.0,14.77,9447.0,29.29,604.0,35763.0,108100.0,31.7,88.09,4.89,4.87,0.37,0.59,0.11,0.99,0.08,652.0,446.0,4.72,6.9,0,0,0
37027,2012,Caldwell County,North Carolina,81758.0,14.77,9555.0,29.29,604.0,35763.0,108100.0,31.7,88.09,4.89,4.87,0.37,0.59,0.11,0.99,0.08,633.0,430.0,4.5,6.62,0,0,0
37027,2013,Caldwell County,North Carolina,81758.0,14.77,9664.0,29.29,604.0,35763.0,108100.0,31.7,88.09,4.89,4.87,0.37,0.59,0.11,0.99,0.08,697.0,415.0,4.29,7.21,0,0,0
37027,2014,Caldwell County,North Carolina,81758.0,14.77,9772.0,29.29,604.0,35763.0,108100.0,31.7,88.09,4.89,4.87,0.37,0.59,0.11,0.99,0.08,662.0,443.0,4.53,6.77,0,0,0
37027,2015,Caldwell County,North Carolina,81758.0,14.77,9880.0,29.29,604.0,35763.0,108100.0,31.7,88.09,4.89,4.87,0.37,0.59,0.11,0.99,0.08,681.0,460.0,4.66,6.89,0,0,0
37027,2016,Caldwell County,North Carolina,81758.0,14.77,9988.0,29.29,604.0,35763.0,108100.0,31.7,88.09,4.89,4.87,0.37,0.59,0.11,0.99,0.08,670.0,495.0,4.96,6.71,0,0,0
37029,2000,Camden County,North Carolina,6885.0,10.06,443.0,16.64,514.0,39493.0,103100.0,26.0,80.12,17.21,0.71,0.41,0.57,0.03,0.96,0.0,11.0,10.0,2.26,2.48,0,0,0
37029,2001,Camden County,North Carolina,6885.0,10.06,464.0,16.64,514.0,39493.0,103100.0,26.0,80.12,17.21,0.71,0.41,0.57,0.03,0.96,0.0,21.0,14.0,3.02,4.52,0,0,0
37029,2002,Camden County,North Carolina,6885.0,10.06,486.0,16.64,514.0,39493.0,103100.0,26.0,80.12,17.21,0.71,0.41,0.57,0.03,0.96,0.0,37.0,15.0,3.09,7.62,0,0,0
37029,2003,Camden County,North Carolina,6885.0,10.06,507.0,16.64,514.0,39493.0,103100.0,26.0,80.12,17.21,0.71,0.41,0.57,0.03,0.96,0.0,63.0,18.0,3.55,12.43,0,0,0
37029,2004,Camden County,North Carolina,6885.0,10.06,528.0,16.64,514.0,39493.0,103100.0,26.0,80.12,17.21,0.71,0.41,0.57,0.03,0.96,0.0,20.0,14.0,2.65,3.79,0,0,0
37029,2005,Camden County,North Carolina,9375.0,5.42,550.0,18.71,850.0,58480.0,216600.0,37.0,79.64,16.54,0.96,0.45,1.29,0.0,1.12,0.0,20.0,2.0,0.36,3.64,0,0,0
37029,2006,Camden County,North Carolina,9375.0,5.42,571.0,18.71,850.0,58480.0,216600.0,37.0,79.64,16.54,0.96,0.45,1.29,0.0,1.12,0.0,23.0,9.0,1.58,4.03,0,0,0
37029,2007,Camden County,North Carolina,9375.0,5.42,592.0,18.71,850.0,58480.0,216600.0,37.0,79.64,16.54,0.96,0.45,1.29,0.0,1.12,0.0,41.0,18.0,3.04,6.92,0,0,0
37029,2008,Camden County,North Carolina,9375.0,5.42,613.0,18.71,850.0,58480.0,216600.0,37.0,79.64,16.54,0.96,0.45,1.29,0.0,1.12,0.0,29.0,14.0,2.28,4.73,0,0,0
37029,2009,Camden County,North Carolina,9375.0,5.42,635.0,18.71,850.0,58480.0,216600.0,37.0,79.64,16.54,0.96,0.45,1.29,0.0,1.12,0.0,25.0,16.0,2.52,3.94,0,0,0
37029,2010,Camden County,North Carolina,9980.0,4.67,656.0,17.85,930.0,56315.0,223300.0,36.7,81.19,13.02,2.15,0.32,1.45,0.03,1.83,0.0,27.0,8.0,1.22,4.12,0,0,0
37029,2011,Camden County,North Carolina,10161.0,5.8,673.0,15.76,1186.0,58780.0,209800.0,37.1,80.42,13.77,2.56,0.65,2.2,0.0,0.4,0.0,26.0,10.0,1.49,3.86,0,0,0
37029,2012,Camden County,North Carolina,10161.0,5.8,690.0,15.76,1186.0,58780.0,209800.0,37.1,80.42,13.77,2.56,0.65,2.2,0.0,0.4,0.0,34.0,14.0,2.03,4.93,0,0,0
37029,2013,Camden County,North Carolina,10161.0,5.8,708.0,15.76,1186.0,58780.0,209800.0,37.1,80.42,13.77,2.56,0.65,2.2,0.0,0.4,0.0,38.0,9.0,1.27,5.37,0,0,0
37029,2014,Camden County,North Carolina,10161.0,5.8,725.0,15.76,1186.0,58780.0,209800.0,37.1,80.42,13.77,2.56,0.65,2.2,0.0,0.4,0.0,37.0,18.0,2.48,5.11,0,0,0
37029,2015,Camden County,North Carolina,10161.0,5.8,742.0,15.76,1186.0,58780.0,209800.0,37.1,80.42,13.77,2.56,0.65,2.2,0.0,0.4,0.0,32.0,20.0,2.7,4.31,0,0,0
37029,2016,Camden County,North Carolina,10161.0,5.8,759.0,15.76,1186.0,58780.0,209800.0,37.1,80.42,13.77,2.56,0.65,2.2,0.0,0.4,0.0,38.0,15.0,1.98,5.01,0,0,0
37031,2000,Carteret County,North Carolina,59383.0,10.71,5888.0,23.36,511.0,38344.0,123900.0,24.0,89.32,6.94,1.74,0.42,0.52,0.06,0.94,0.06,173.0,170.0,2.89,2.94,1,0,0
